Company,Drug_Name,FDA_Scientific_Name,Date,Classification,Sentiment_Score,Confidence_Score,Sources,Significance_Score,Title,Summary,Source_Type,Search_Query
Sun Pharma,Gets Usfda Fast,Gets Usfda Fast,2024-09-06,Good,0.1142857142857143,0.045454545454545456,https://news.google.com/rss/articles/CBMikAJBVV95cUxNNDdvc0Z3MjU3T3UwakRmSG4zUi12WkxpZjJEV2xQekFwSnAwZUFJOFRVRFdoSTRnTnU0LS1VdURySW1ZMnpUUkt1SFVqeERnd2xtZDdBQzNraFUxN2l3U0NGZXFxTEdlX1hldG45X2NELTVUdTVqQUFOUGNQRHVNRWxwU2NXZHJMSkxtSnM2N0JYMnZ0eldGRWVBV1dNOWQxcG9kM09ITW5Dd1ZNSllqXzdIZ1g1WGxsSTFIYWR6ay1CMWE3ZDJ2aEY2MGJOMHNYNzdSY3YwT2VYOWxGMzN0SHJsUGZoQm9KVmlIbGd3TjNWUHVYMTFLRW5oZFBUNW5pV1ZTUHNjMFZMRFRpMDdBddIBlgJBVV95cUxOYUZabFprOTRDOG14VGR0bUh2MzhQNkFVX0xtRU56MTZfaF94OHcxaVdVc095QVRub1RzaTJTb08zNUlkaDRaV2pNSFdvaWlsZll2SkVDUlJPSGEyREVXS29GRURTWlB6LU9QcmY4WXhLNERQM3hVR3NSVDZhTUNLR2RidkpKaWtwLWp6Q0w4dkYzY1RqZ0Zud2VDd3pDbXMyUGhNMUxfODZ2ZENOd0UydlVvZVhTNW5UNUpFZGRCSUhNNVpURlJCTHFQYnd1b3BaS2ZhLW1zNkZmdFVFVUFxX0k2NzUwNWhGblc1czdwd2R1VVRRLVptNEZTajZVVHE1aXhoNVJYQjhkZzJzUkxRZEhoZnpHZw?oc=5,0.4833265443055193,Sun Pharma-Moebius Medical anti-osteoarthritis pain drug gets USFDA fast track status - The Economic Times,"<a href=""https://news.google.com/rss/articles/CBMikAJBVV95cUxNNDdvc0Z3MjU3T3UwakRmSG4zUi12WkxpZjJEV2xQekFwSnAwZUFJOFRVRFdoSTRnTnU0LS1VdURySW1ZMnpUUkt1SFVqeERnd2xtZDdBQzNraFUxN2l3U0NGZXFxTEdlX1hldG45X2NELTVUdTVqQUFOUGNQRHVNRWxwU2NXZHJMSkxtSnM2N0JYMnZ0eldGRWVBV1dNOWQxcG9kM09ITW5Dd1ZNSllqXzdIZ1g1WGxsSTFIYWR6ay1CMWE3ZDJ2aEY2MGJOMHNYNzdSY3YwT2VYOWxGMzN0SHJsUGZoQm9KVmlIbGd3TjNWUHVYMTFLRW5oZFBUNW5pV1ZTUHNjMFZMRFRpMDdBddIBlgJBVV95cUxOYUZabFprOTRDOG14VGR0bUh2MzhQNkFVX0xtRU56MTZfaF94OHcxaVdVc095QVRub1RzaTJTb08zNUlkaDRaV2pNSFdvaWlsZll2SkVDUlJPSGEyREVXS29GRURTWlB6LU9QcmY4WXhLNERQM3hVR3NSVDZhTUNLR2RidkpKaWtwLWp6Q0w4dkYzY1RqZ0Zud2VDd3pDbXMyUGhNMUxfODZ2ZENOd0UydlVvZVhTNW5UNUpFZGRCSUhNNVpURlJCTHFQYnd1b3BaS2ZhLW1zNkZmdFVFVUFxX0k2NzUwNWhGblc1czdwd2R1VVRRLVptNEZTajZVVHE1aXhoNVJYQjhkZzJzUkxRZEhoZnpHZw?oc=5"" target=""_blank"">Sun Pharma-Moebius Medical anti-osteoarthritis pain drug gets USFDA fast track status</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",Google News Enhanced,"""Sun Pharma"" FDA approval"
Biocon,Secures Us Fda,Secures Us Fda,2024-12-01,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMizgFBVV95cUxOWkdzYXhOUGE1bk9GSXczRm5PVmxkb2tBWFY2MURFS0NUa3FhdFZkNGFLZmpnSGJDSUFmS3RpaG0yYTh5VGZ5MGJ1Sjc5XzZ4RFNzVHk2X1gzV04weG5KQzBKLWZUdHNZTFM2UzYtdVFDWUVKNnVERXBneFJnX3VlVXR4NXg3dnQ5TUVLOHlCRHVEbFEtMW8xOTNQS3RLY3dQcDdzY01uXzY5S3IwOEwySHdzSDZBa0JkZGVfZnozQVJzU0R6VUx3ZUVTUF83UdIB1AFBVV95cUxOZklTY3ZfeTVKNnA1UUlmYThTYVBOX0c2RE1iVWlfQURrLXNHTzdncGlNWXNHWWxON2huSTRMWllSaWg0MjBEVDZwa1lpZ0dMMjVTSG45UDFlUG4tdkNwUWExdDhhYlpyMW5iVzVjNDVtSXFSYVZZckRjcmI4MThkNFI1NFRnZllLU08ySUpGMjVielI4Tk5yMUhoUUp0aEFjNFp2ZEhSTmJNYnc0Y1BhbG9xTkYycUpuLTBpWW83cHF1RG1ZcTU2VmNPWUxVcDRyYVE4Uw?oc=5,0.5470454545454545,Biocon Biologics secures US FDA approval to commercialise YESINTEK - BusinessLine,"<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxOWkdzYXhOUGE1bk9GSXczRm5PVmxkb2tBWFY2MURFS0NUa3FhdFZkNGFLZmpnSGJDSUFmS3RpaG0yYTh5VGZ5MGJ1Sjc5XzZ4RFNzVHk2X1gzV04weG5KQzBKLWZUdHNZTFM2UzYtdVFDWUVKNnVERXBneFJnX3VlVXR4NXg3dnQ5TUVLOHlCRHVEbFEtMW8xOTNQS3RLY3dQcDdzY01uXzY5S3IwOEwySHdzSDZBa0JkZGVfZnozQVJzU0R6VUx3ZUVTUF83UdIB1AFBVV95cUxOZklTY3ZfeTVKNnA1UUlmYThTYVBOX0c2RE1iVWlfQURrLXNHTzdncGlNWXNHWWxON2huSTRMWllSaWg0MjBEVDZwa1lpZ0dMMjVTSG45UDFlUG4tdkNwUWExdDhhYlpyMW5iVzVjNDVtSXFSYVZZckRjcmI4MThkNFI1NFRnZllLU08ySUpGMjVielI4Tk5yMUhoUUp0aEFjNFp2ZEhSTmJNYnc0Y1BhbG9xTkYycUpuLTBpWW83cHF1RG1ZcTU2VmNPWUxVcDRyYVE4Uw?oc=5"" target=""_blank"">Biocon Biologics secures US FDA approval to commercialise YESINTEK</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BusinessLine</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Biocon Biologics,Biocon Biologics,2024-12-01,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOZko2YzhuWU9DbmxwQWE5VC1NamFmZS0zYTV0bXdZdnI2V01DU0ZETkRWX3RRWENXTHV5S2hKb0ctODQwUU9adlZsQURhU055RWpCNUZvaTJGWFFZempNOXNTLXRLVE1XNUtoa3hJSlBVWVZWamRNamJjakREa01XV0s3RFE0cG5NR2laazJQazk3d0w2Rk9VbFNVNjl1b2c2dDZHWkVJajlqOUkwS3dXV0NUMlUyVTZDTTJROTYtbUdJeFI3NWtDa1NJRkVHbFU0bV9CVDBPeWPSAd4BQVVfeXFMTlVPTmFKeFVTdTFDU2tULUdrWHRTclVkZ2xib3JHZElLcDg1Vjg5SEdYNExCZXg0X044S29mWC1EaVdkTGVVMVkzQ3RQd096VW0xMUxpQ0t6UTA1bWM3S1hYRjB1bFpOZjNjTV9WSUMzUk9yd3pQYUZ4bWtZelEyd21CZ29ORnZrdzRKb1RhY1U4TmtETkZyS29uY0h3S2pvX0o5T2VWaTZkRXhJalJiR1hyVzQ1R3M0NGhhV085M0JMYUJmazFwaDJzNXNVc2dDZmN0VEI4bmF1QXAzQl9n?oc=5,0.5320454545454545,"USFDA approves Biocon Biologics' biosimilar for Crohn's disease, psoriasis - Business Standard","<a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxOZko2YzhuWU9DbmxwQWE5VC1NamFmZS0zYTV0bXdZdnI2V01DU0ZETkRWX3RRWENXTHV5S2hKb0ctODQwUU9adlZsQURhU055RWpCNUZvaTJGWFFZempNOXNTLXRLVE1XNUtoa3hJSlBVWVZWamRNamJjakREa01XV0s3RFE0cG5NR2laazJQazk3d0w2Rk9VbFNVNjl1b2c2dDZHWkVJajlqOUkwS3dXV0NUMlUyVTZDTTJROTYtbUdJeFI3NWtDa1NJRkVHbFU0bV9CVDBPeWPSAd4BQVVfeXFMTlVPTmFKeFVTdTFDU2tULUdrWHRTclVkZ2xib3JHZElLcDg1Vjg5SEdYNExCZXg0X044S29mWC1EaVdkTGVVMVkzQ3RQd096VW0xMUxpQ0t6UTA1bWM3S1hYRjB1bFpOZjNjTV9WSUMzUk9yd3pQYUZ4bWtZelEyd21CZ29ORnZrdzRKb1RhY1U4TmtETkZyS29uY0h3S2pvX0o5T2VWaTZkRXhJalJiR1hyVzQ1R3M0NGhhV085M0JMYUJmazFwaDJzNXNVc2dDZmN0VEI4bmF1QXAzQl9n?oc=5"" target=""_blank"">USFDA approves Biocon Biologics' biosimilar for Crohn's disease, psoriasis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Biocon Biologics,Biocon Biologics,2024-12-01,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMirwFBVV95cUxPR085cU1ERGdwZUhja1EyVWlydUQzZ0lSRDdVTDV2eUxfaWRwVFQ0Si1OWW0xcTUxeExqSEZfYU5zU2sxNk9UalNBZHRnRWphRjh6aDRzb1hJcFJncGM5UExPaG02R2xvMXVvejBfVXJ5VmQ5N3VUNklZb2VfNjRnSTVzeUp6bm1NQ3RPMkpVbE9zZzV0M2Y4LXFuc0RMVFNMNW11UmNFbXRtVU40QzBF0gG0AUFVX3lxTFBmSHNBOW04eTNuNWJxTGtEQlY5UktrLWRwU21mdVBkWFNIOVJtRVQ2NFF2ckFMT3hZZmpKeVhrS3lETl9GZEpmeXRXOGpXUzlfQ1lzOVlfVTRPT2p0ZEp6MUVYTkhobzdEbVktWWRIa0RRYm9XcWhLRHl5bURkSlpXUEVZS2xVbE5UaVdlUU8tdmFPV3k5ZnJsQU8tQVRQeTdrOGhuZnZNVXNNOGRWTTVNRXF1QQ?oc=5,0.4970454545454545,US FDA approves Biocon Biologics' YESINTEK for autoimmune diseases - CNBC TV18,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxPR085cU1ERGdwZUhja1EyVWlydUQzZ0lSRDdVTDV2eUxfaWRwVFQ0Si1OWW0xcTUxeExqSEZfYU5zU2sxNk9UalNBZHRnRWphRjh6aDRzb1hJcFJncGM5UExPaG02R2xvMXVvejBfVXJ5VmQ5N3VUNklZb2VfNjRnSTVzeUp6bm1NQ3RPMkpVbE9zZzV0M2Y4LXFuc0RMVFNMNW11UmNFbXRtVU40QzBF0gG0AUFVX3lxTFBmSHNBOW04eTNuNWJxTGtEQlY5UktrLWRwU21mdVBkWFNIOVJtRVQ2NFF2ckFMT3hZZmpKeVhrS3lETl9GZEpmeXRXOGpXUzlfQ1lzOVlfVTRPT2p0ZEp6MUVYTkhobzdEbVktWWRIa0RRYm9XcWhLRHl5bURkSlpXUEVZS2xVbE5UaVdlUU8tdmFPV3k5ZnJsQU8tQVRQeTdrOGhuZnZNVXNNOGRWTTVNRXF1QQ?oc=5"" target=""_blank"">US FDA approves Biocon Biologics' YESINTEK for autoimmune diseases</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC TV18</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Subsidiary Receives Usfda,Subsidiary Receives Usfda,2024-12-02,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMikwFBVV95cUxNaFJkbmZMcXBWSTBXcktrelhhbnBDOEFjMkRmRzg4M0Z3VmZxRjFhekc4U21YRmlvNUtmSG5tRDN4OVVyVV9MZDdpNkJrSnZvV2ZaTDRsZ3JsR2s3VUFoRW5YWWRaMEdqWEdPckpRaGhkamF6UmRSNllKWWlub1BVVEFWaHVJMGlNNzZQWWotbS1tOGM?oc=5,0.565565996155653,Biocon Shares Rally 4% as Subsidiary Receives USFDA Approval - Equitypandit,"<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxNaFJkbmZMcXBWSTBXcktrelhhbnBDOEFjMkRmRzg4M0Z3VmZxRjFhekc4U21YRmlvNUtmSG5tRDN4OVVyVV9MZDdpNkJrSnZvV2ZaTDRsZ3JsR2s3VUFoRW5YWWRaMEdqWEdPckpRaGhkamF6UmRSNllKWWlub1BVVEFWaHVJMGlNNzZQWWotbS1tOGM?oc=5"" target=""_blank"">Biocon Shares Rally 4% as Subsidiary Receives USFDA Approval</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Equitypandit</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Biocon Biosimilar Yesintek,Biocon Biosimilar Yesintek,2024-12-02,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMie0FVX3lxTE5PWjk2aFNwbncyWHJMdHc2cmw5bkUyY0kyNXRGLW9fdkRLODJqUGl3Z1ptQmRmWlFKdTR6Y1ZLUmlMa0dVb0NtRGl5UjI4UUdsc3YzSGlROGxaMFRhZEpPLU5MX1VmVi1ZMks4bE1XS0pWaUE3UlJjQmFCdw?oc=5,0.5505659961556529,FDA approves Biocon biosimilar Yesintek - The Pharma Letter,"<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTE5PWjk2aFNwbncyWHJMdHc2cmw5bkUyY0kyNXRGLW9fdkRLODJqUGl3Z1ptQmRmWlFKdTR6Y1ZLUmlMa0dVb0NtRGl5UjI4UUdsc3YzSGlROGxaMFRhZEpPLU5MX1VmVi1ZMks4bE1XS0pWaUE3UlJjQmFCdw?oc=5"" target=""_blank"">FDA approves Biocon biosimilar Yesintek</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Pharma Letter</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Biocon Biologics Ustekinumab,Biocon Biologics Ustekinumab,2024-12-02,Good,-0.05,0.045454545454545456,https://news.google.com/rss/articles/CBMipgFBVV95cUxOMVVUc0JjMzRfeWZuWUJWS1B5cl9XQi1CZ3ZkZVVJVHEtR3hrbHRKUnpRR25lSzJyQjJqc2VCVlo2N2QwZk0yUkZWY1I4dDNObkFDVEN3Z3hMdXNTNGNuY0lQZ3B4VXFRUm9kNWIzdlc4ZnJSVGNOVGlINHk5MjNJVXNfb1FOYmd5UTNFSkpHU1l5bUl6ZUNPUzdoTzlKVmQtTXppNFhB?oc=5,0.5505659961556529,"FDA Approves Biocon Biologics Ustekinumab Biosimilar, Yesintek - Center for Biosimilars","<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxOMVVUc0JjMzRfeWZuWUJWS1B5cl9XQi1CZ3ZkZVVJVHEtR3hrbHRKUnpRR25lSzJyQjJqc2VCVlo2N2QwZk0yUkZWY1I4dDNObkFDVEN3Z3hMdXNTNGNuY0lQZ3B4VXFRUm9kNWIzdlc4ZnJSVGNOVGlINHk5MjNJVXNfb1FOYmd5UTNFSkpHU1l5bUl6ZUNPUzdoTzlKVmQtTXppNFhB?oc=5"" target=""_blank"">FDA Approves Biocon Biologics Ustekinumab Biosimilar, Yesintek</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Center for Biosimilars</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Biocon Biologics,Biocon Biologics,2024-12-02,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOeDZCWEZ5d1dmanYtSHlFcEFLN2NSaGRjZThjcXZFUklGZW5RdWJaNldORUsyWV9ZRWhSMFNmNUR6dTBnSWdqaUFkbThYYWcxaHFzZGI2bDktLXI2NE82NHlPZTVuRG1Xb0FTZEMtdENoVkpOUmkxcjhRdGdoOXJpNFNtZWVJNDRUY3NCMzhNaDctVlBsV2JNVUJ2SnN0aW81ME1xdmFJck5MQm0tamNlWXlaYWw0YnV4WGpONk9OdVFQV3pzdklRdGhYem55TXlfeHpqZHVtOGdSNzlFcmc?oc=5,0.5505659961556529,"U.S. FDA Approves Biocon Biologics' YESINTEK™, Bmab 1200 Biosimilar to J&J's Stelara® (Ustekinumab) - PR Newswire","<a href=""https://news.google.com/rss/articles/CBMi3gFBVV95cUxOeDZCWEZ5d1dmanYtSHlFcEFLN2NSaGRjZThjcXZFUklGZW5RdWJaNldORUsyWV9ZRWhSMFNmNUR6dTBnSWdqaUFkbThYYWcxaHFzZGI2bDktLXI2NE82NHlPZTVuRG1Xb0FTZEMtdENoVkpOUmkxcjhRdGdoOXJpNFNtZWVJNDRUY3NCMzhNaDctVlBsV2JNVUJ2SnN0aW81ME1xdmFJck5MQm0tamNlWXlaYWw0YnV4WGpONk9OdVFQV3pzdklRdGhYem55TXlfeHpqZHVtOGdSNzlFcmc?oc=5"" target=""_blank"">U.S. FDA Approves Biocon Biologics' YESINTEK™, Bmab 1200 Biosimilar to J&amp;J's Stelara® (Ustekinumab)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PR Newswire</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Yesintek,Yesintek,2024-12-02,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMitwFBVV95cUxPazJEQlYxR0ZERnNoS3JnbWtIMGg3QXQyMGZrMzY1Q09nRGhpRkxLM0phb2c0SGh3VGtBSzBTSnB1cUdxdmE0QzRPYnJGVmEzLW5MYmlpaUNXVHBKSWtKNm5rT2NVdmJqQThrUTM0TXRtQXMwR0l5UkNqS19SZ0M3b1R3c1JYRENEWEozMjhub2VnQWhwYUcxMndmalBaT2d2VTlCVHFycEFZa1JTTlhTVFQ4MjBfMk3SAbwBQVVfeXFMTmxSS3AtUllhaGZ1eS15Tkx2Q3hna3JxTFhENXZxMEd1dlpra205aUo4T3o0RW1GUFlMYnYwVGlMbmVpa2lnNEJWVE4xVGRodDkwTFY2aE9ockZQcHA1R1FaV0paQlBCWkZzdy1SR1dJRlZac0o1dTFkd2lRMXh6RGtNS0lqWDd1cUdWUmt4NG94MHlIUDNVRUFrMjZJZUJvWUFnZFVpc01VRngzUFdVR3JaUjUyM1ZmZGNHNjQ?oc=5,0.515565996155653,Biocon shares rise 4% after US FDA approves Yesintek - Moneycontrol,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxPazJEQlYxR0ZERnNoS3JnbWtIMGg3QXQyMGZrMzY1Q09nRGhpRkxLM0phb2c0SGh3VGtBSzBTSnB1cUdxdmE0QzRPYnJGVmEzLW5MYmlpaUNXVHBKSWtKNm5rT2NVdmJqQThrUTM0TXRtQXMwR0l5UkNqS19SZ0M3b1R3c1JYRENEWEozMjhub2VnQWhwYUcxMndmalBaT2d2VTlCVHFycEFZa1JTTlhTVFQ4MjBfMk3SAbwBQVVfeXFMTmxSS3AtUllhaGZ1eS15Tkx2Q3hna3JxTFhENXZxMEd1dlpra205aUo4T3o0RW1GUFlMYnYwVGlMbmVpa2lnNEJWVE4xVGRodDkwTFY2aE9ockZQcHA1R1FaV0paQlBCWkZzdy1SR1dJRlZac0o1dTFkd2lRMXh6RGtNS0lqWDd1cUdWUmt4NG94MHlIUDNVRUFrMjZJZUJvWUFnZFVpc01VRngzUFdVR3JaUjUyM1ZmZGNHNjQ?oc=5"" target=""_blank"">Biocon shares rise 4% after US FDA approves Yesintek</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moneycontrol</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Biocon Biologics Yesintek,Biocon Biologics Yesintek,2024-12-02,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMigAJBVV95cUxQcUEyZUFVTUtOdG94Mmd2dmtGdWFHRTRWeTVhdEV6SUtYVkZYby1rOTliU2ZhS2R3cTlIdXNmbFY4QWFkSlFzNG16enhaTVpLYnVKZnUtb1NJbEJsdDM0OXBTdUJRQW5hZ21sWFdwTmRHRmIyem1HbG05bWtVcGxJbVF2NThFNnZLcjcwaEpWSnNkQXpnVXJpQWRQdHpqZEo2U2pmcTZfV1lldHN1eXY0Nk53dktxSk01RjZRcGhKVDdwN0JmMjRDRVdYTjJEUWg3Zk0yY1lReGhqaDRTSDRTN1lfR3pfOXlxdzROREhoOHVLQjhiS2dXd0xXekpvX2dX0gGGAkFVX3lxTFA3UDl3WE5fUjdPZFJIZnc4NjJtMmtzRE1rZjlZNFc5N3RsOU9nOE9EaDZuYmZ6SFJ6N1FneWVNRThUVHNiRzZyNTNhWDVaRjFGbkVWbmcyQzBrdmxNMGs0R3VOOTlmbVFtWDRtQmFuQXJCLU9yLTY0cS1TU3FNQkppaVhLM29POW9MaURveW9va2dGZEdBMEJNNURheXVQS0hrSG9ud1VhaElYYlBoOFpjbF8yN283THVlUmZXTFkzOTRLaUxaQ0diME9OcXMzdkVjdVpjTE1yMUNBSnk0RnZWNERVLTFGS0plNXNycTV2Z1ZZQk13N1Zqa2hYbzdJN3R3N1F0NVE?oc=5,0.515565996155653,"USFDA approves Biocon Biologics Yesintek for Crohn's disease, Ulcerative Colitis, Plaque Psoriasis,... - Medical Dialogues","<a href=""https://news.google.com/rss/articles/CBMigAJBVV95cUxQcUEyZUFVTUtOdG94Mmd2dmtGdWFHRTRWeTVhdEV6SUtYVkZYby1rOTliU2ZhS2R3cTlIdXNmbFY4QWFkSlFzNG16enhaTVpLYnVKZnUtb1NJbEJsdDM0OXBTdUJRQW5hZ21sWFdwTmRHRmIyem1HbG05bWtVcGxJbVF2NThFNnZLcjcwaEpWSnNkQXpnVXJpQWRQdHpqZEo2U2pmcTZfV1lldHN1eXY0Nk53dktxSk01RjZRcGhKVDdwN0JmMjRDRVdYTjJEUWg3Zk0yY1lReGhqaDRTSDRTN1lfR3pfOXlxdzROREhoOHVLQjhiS2dXd0xXekpvX2dX0gGGAkFVX3lxTFA3UDl3WE5fUjdPZFJIZnc4NjJtMmtzRE1rZjlZNFc5N3RsOU9nOE9EaDZuYmZ6SFJ6N1FneWVNRThUVHNiRzZyNTNhWDVaRjFGbkVWbmcyQzBrdmxNMGs0R3VOOTlmbVFtWDRtQmFuQXJCLU9yLTY0cS1TU3FNQkppaVhLM29POW9MaURveW9va2dGZEdBMEJNNURheXVQS0hrSG9ud1VhaElYYlBoOFpjbF8yN283THVlUmZXTFkzOTRLaUxaQ0diME9OcXMzdkVjdVpjTE1yMUNBSnk0RnZWNERVLTFGS0plNXNycTV2Z1ZZQk13N1Zqa2hYbzdJN3R3N1F0NVE?oc=5"" target=""_blank"">USFDA approves Biocon Biologics Yesintek for Crohn's disease, Ulcerative Colitis, Plaque Psoriasis,...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Medical Dialogues</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Unknown Drug,Unknown Drug,2025-01-07,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi6AFBVV95cUxOVU4xQ2pQUmdJczd6YkZ1d2gyMUU5S1ZXeEF4dUNUN1loT2llXzlfMkJzTVdjdlFNRU5tdVdwLURsYW5GNFRYNXNvbjZ1RnNuVV9BNEFhLVRMT0xFR2JscWg0ejBGWjg0aTBRZmotekx6UzczS3VBd21YX045YjV0ejRpRDZlNGlLbUhTX003RU1ueTJDWGpZb25ZdUtBdndzbHpTcGVpNS1pZ0V1LUhyaEhNTFpfU1g2UDVhLWJXcWlpbEQ5SGpGMjdrN0x4ODA0MWhwakJyVE1sZXAzMlFva3h4eG5KNzN20gHuAUFVX3lxTE5BWUFoWnhKOTRYNDRXMmJWdm0zc2JOcGlYUlFRa2dXT3M1Vms5Sm9IRHdNakZhQWJyNGpFTGJoUlR3Nkdjdi11NWVLQUk0dXJZS1RZSFlCYUdGMHhlTjNFSVRSR0xpTlY1SXdMUDk0OWpUMWQ3YjMzbGN2UHI0VV9PaWxWYmRpWk40Rlo4Q0VYaEppeWxtUGpvd21Fb3BWb3BpU2tmN2NtZmRWcG5QRlVoYUE0c2h0eFdhUUVkbG5lOHdGaUh3MXZhVldndmlwbE5aRV9vQU1BREtISnl5aEZDSUNFaEFYX0o5LXlKdkE?oc=5,0.5920454545454545,"Biocon stock zooms over 8% on Psoriasis drug approval from Japan, Jefferies rating upgrade - Mint","<a href=""https://news.google.com/rss/articles/CBMi6AFBVV95cUxOVU4xQ2pQUmdJczd6YkZ1d2gyMUU5S1ZXeEF4dUNUN1loT2llXzlfMkJzTVdjdlFNRU5tdVdwLURsYW5GNFRYNXNvbjZ1RnNuVV9BNEFhLVRMT0xFR2JscWg0ejBGWjg0aTBRZmotekx6UzczS3VBd21YX045YjV0ejRpRDZlNGlLbUhTX003RU1ueTJDWGpZb25ZdUtBdndzbHpTcGVpNS1pZ0V1LUhyaEhNTFpfU1g2UDVhLWJXcWlpbEQ5SGpGMjdrN0x4ODA0MWhwakJyVE1sZXAzMlFva3h4eG5KNzN20gHuAUFVX3lxTE5BWUFoWnhKOTRYNDRXMmJWdm0zc2JOcGlYUlFRa2dXT3M1Vms5Sm9IRHdNakZhQWJyNGpFTGJoUlR3Nkdjdi11NWVLQUk0dXJZS1RZSFlCYUdGMHhlTjNFSVRSR0xpTlY1SXdMUDk0OWpUMWQ3YjMzbGN2UHI0VV9PaWxWYmRpWk40Rlo4Q0VYaEppeWxtUGpvd21Fb3BWb3BpU2tmN2NtZmRWcG5QRlVoYUE0c2h0eFdhUUVkbG5lOHdGaUh3MXZhVldndmlwbE5aRV9vQU1BREtISnl5aEZDSUNFaEFYX0o5LXlKdkE?oc=5"" target=""_blank"">Biocon stock zooms over 8% on Psoriasis drug approval from Japan, Jefferies rating upgrade</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mint</font>",Google News Enhanced,"""Biocon"" FDA approval"
